Year,ID,Name,Nationality,Age,Height,Weight,Preferred Foot,Body Type,Skill Moves,Weak Foot,Finishing,ShotPower,Positioning,Crossing,Marking,StandingTackle,SlidingTackle,Interceptions,ShortPassing,Vision,BallControl,LongPassing,Stamina,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Value,Wage,Contract Valid Until,AttackingScore,DefendingScore,FieldingScore,GoalkeepingScore
24,274647,Tommy Chamba,Ecuador,18,172,72,Right,Lean (170-185),3,3,52,49,62,53,42,32,29,40,63,62,62,59,62,10,12,15,13,8,750000.0,500.0,2027.0,61.75,39.85,60.900000000000006,14.649999999999999
24,275087,Richie Sagrado Sebastiao,Belgium,19,183,79,Right,Normal (170-185),2,2,35,24,52,57,58,60,57,60,48,38,46,32,67,8,8,7,13,11,750000.0,1000.0,2025.0,45.3,59.00000000000001,47.75,14.750000000000002
24,275610,Tomasz Wójtowicz,Poland,19,180,78,Left,Normal (170-185),3,3,48,53,56,63,38,35,39,43,65,50,57,51,78,13,9,7,13,15,775000.0,750.0,2024.0,59.0,43.300000000000004,59.35,15.899999999999999
24,276806,Owen Goodman,England,19,193,84,Left,Normal (185+),1,2,5,46,8,13,5,13,14,9,37,46,20,40,23,63,58,61,58,63,675000.0,2000.0,2024.0,23.400000000000006,20.950000000000003,35.4,61.05000000000001
24,276873,Yannis Verdier,France,19,189,80,Right,Lean (185+),3,5,61,71,62,59,20,31,22,24,64,55,64,48,67,11,6,9,14,11,775000.0,750.0,2025.0,66.55,32.9,60.000000000000014,15.55
24,278012,Darío Osorio,Chile,19,184,72,Left,Normal (170-185),3,3,58,62,61,56,28,29,28,32,62,63,65,59,55,7,10,15,12,5,775000.0,3000.0,2028.0,67.2,36.150000000000006,59.35,13.950000000000001
24,251439,Titouan Thomas,France,21,183,78,Right,Normal (170-185),3,3,49,61,56,41,58,54,51,58,66,61,63,65,55,10,8,7,14,8,800000.0,850.0,2026.0,61.35,57.900000000000006,61.54999999999999,14.599999999999998
24,251828,Elias Hoff Melkersen,Norway,20,178,67,Right,Normal (170-185),3,4,63,62,60,51,28,29,17,30,54,50,60,45,69,7,15,14,8,5,800000.0,1000.0,2023.0,64.4,36.2,55.64999999999999,15.25
24,256174,José Orlando Herrera Taborga,Bolivia,20,180,73,Right,Normal (170-185),2,3,50,70,61,24,60,65,63,55,61,60,58,55,60,7,5,5,7,5,750000.0,500.0,2023.0,63.2,60.349999999999994,59.10000000000001,11.600000000000001
24,257171,Noah Fatar,France,21,167,62,Left,Lean (170-),3,2,67,72,56,53,21,26,24,22,58,59,67,58,56,12,10,15,10,11,800000.0,1000.0,2025.0,70.39999999999999,28.849999999999998,57.550000000000004,15.7
24,258759,Andrés Borge Martín,Spain,21,181,72,Right,Lean (170-185),2,2,29,38,48,44,63,65,62,60,52,43,53,50,63,12,9,7,7,6,775000.0,1000.0,2024.0,45.55,61.40000000000001,51.4,14.65
24,258796,Leonel Miguel,Netherlands,22,183,75,Right,Stocky (170-185),2,3,21,41,28,32,54,67,65,58,56,31,45,47,63,14,6,12,13,7,750000.0,1000.0,2024.0,35.949999999999996,59.95,47.3,15.75
24,261032,Joseph Shaun Hodge,Republic of Ireland,20,172,65,Right,Normal (170-185),2,2,41,57,54,56,58,59,58,60,64,62,61,65,62,12,8,5,15,8,775000.0,7000.0,2027.0,59.95000000000001,58.6,62.15,14.45
24,263628,Fernando Antonio Álvarez Amador,Colombia,19,186,81,Left,Normal (185+),2,3,25,64,23,30,55,62,67,60,63,30,51,39,67,7,13,10,12,8,725000.0,700.0,2025.0,41.199999999999996,61.45,48.75,15.850000000000001
24,263652,Anel Husic,Switzerland,22,186,80,Left,Lean (185+),2,3,30,42,23,42,59,64,64,57,43,35,47,48,70,13,7,11,11,9,750000.0,2000.0,2024.0,40.699999999999996,62.15,46.89999999999999,16.6
24,263861,Tyler Goodrham,Republic of Ireland,19,170,60,Right,Normal (170-),3,3,58,48,58,48,40,45,43,45,59,58,58,55,56,14,7,14,13,7,775000.0,1000.0,2024.0,61.55,43.3,57.45,14.05
24,263884,Saad Al Mousa,Saudi Arabia,20,182,75,Right,Lean (170-185),2,3,20,34,34,38,58,62,62,63,62,48,55,60,74,11,10,5,14,9,750000.0,3000.0,2026.0,41.25,62.95,57.849999999999994,16.05
24,266172,Aventis Aventisian,Armenia,20,170,67,Left,Normal (170-),2,3,29,31,51,53,55,62,60,56,41,36,48,37,69,13,12,14,13,8,750000.0,1000.0,2024.0,44.7,56.75,47.15,16.8
24,268133,Yordi Emanuel López Díaz,Uruguay,21,171,68,Right,Normal (170-185),2,3,53,48,53,41,38,59,57,47,65,66,65,66,62,5,8,8,8,11,800000.0,500.0,2024.0,59.60000000000001,47.85,62.95,11.05
24,268426,Oliver Fobassam Nawe,Germany,20,190,92,Right,Normal (185+),2,3,26,44,22,28,54,65,61,56,49,29,46,45,59,12,9,6,11,7,750000.0,1000.0,2024.0,37.800000000000004,61.550000000000004,45.2,16.25
24,269408,Albert Hofman,Romania,20,181,71,Left,Lean (170-185),3,4,59,63,52,55,28,22,21,31,58,57,62,52,62,14,11,9,5,13,800000.0,1000.0,2026.0,65.7,32.35,57.6,15.650000000000002
24,269642,Aitor Gelardo Vegara,Spain,21,180,66,Right,Lean (170-185),3,4,54,54,60,53,36,30,30,30,65,65,63,63,54,12,7,6,15,13,800000.0,1000.0,2024.0,63.55,34.4,60.800000000000004,13.95
24,269945,Mesut Kesik,Germany,20,183,75,Right,Normal (170-185),2,3,51,52,54,56,49,55,53,49,63,61,71,61,52,10,8,9,11,13,775000.0,2000.0,2025.0,63.65,52.05,62.4,13.95
24,271414,Karl Edouard Blaise Etta Eyong,Cameroon,19,181,75,Right,Stocky (170-185),2,3,33,57,30,35,64,65,59,63,63,56,62,54,45,14,12,10,8,11,725000.0,2000.0,2025.0,49.65,62.3,54.949999999999996,15.700000000000001
24,271462,Josh Williams,England,20,182,73,Right,Normal (170-185),2,3,44,48,55,59,56,59,58,55,57,51,55,47,58,10,9,7,6,13,750000.0,2000.0,2024.0,56.15,57.5,54.24999999999999,15.0
24,271481,Sebastian John Wade Gardiner,England,20,190,80,Left,Lean (185+),2,2,30,30,45,51,56,73,70,58,55,45,58,55,57,8,6,10,6,7,750000.0,5000.0,2024.0,45.25,61.6,54.00000000000001,12.8
24,271675,Adam Mayor,England,19,170,65,Left,Normal (170-),3,3,57,57,57,53,32,38,27,31,54,51,61,42,73,11,15,8,11,11,775000.0,1000.0,2025.0,62.60000000000001,36.55,56.3,15.3
24,271836,Juan Cruz Giacone,Argentina,19,187,80,Right,Normal (185+),2,3,65,67,59,44,15,17,14,14,54,48,56,38,64,10,11,6,11,13,775000.0,2000.0,2026.0,62.99999999999999,27.25,51.85,16.450000000000003
24,272882,Simon Walde,Germany,18,185,79,Right,Lean (185+),2,2,38,38,44,58,60,63,62,62,58,46,53,49,62,10,6,13,15,8,725000.0,1000.0,2026.0,50.449999999999996,61.45,53.8,15.350000000000001
24,273514,Denilson Duran Zabala,Bolivia,20,174,68,Left,Normal (170-185),2,2,28,30,43,54,54,60,54,57,56,40,56,47,68,15,11,6,6,10,750000.0,500.0,2024.0,45.05,55.15,52.6,15.149999999999999
24,273950,Marcus Baggesen,Denmark,19,177,70,Left,Lean (170-185),3,3,36,23,50,63,52,54,52,54,59,52,64,55,65,7,11,8,15,7,750000.0,650.0,2026.0,49.7,53.650000000000006,58.45,13.9
24,274065,Dion Rankine,England,20,165,63,Right,Normal (170-),3,4,48,47,55,56,57,60,51,48,59,54,61,55,66,10,13,9,10,6,750000.0,1000.0,2025.0,58.6,51.45,57.1,14.0
24,274949,Nahuel Herrera Viera,Uruguay,18,181,84,Right,Normal (170-185),2,2,28,42,31,31,60,67,61,63,40,33,44,34,54,10,8,10,14,14,725000.0,500.0,2028.0,37.650000000000006,63.50000000000001,40.800000000000004,17.2
24,274985,Renzo Neri Machado Pertusso,Uruguay,17,182,77,Right,Lean (170-185),2,2,67,58,63,42,29,26,28,27,53,52,59,45,57,14,13,8,8,10,750000.0,500.0,2025.0,64.55000000000001,35.2,54.35,16.3
24,275149,Josué Eduardo Vargas Castro,Peru,20,182,70,Right,Normal (170-185),1,2,14,47,9,20,9,20,19,8,25,42,28,34,27,58,65,63,51,62,700000.0,500.0,2023.0,26.85,21.3,33.0,58.949999999999996
24,275463,Martín Araya,Chile,17,181,68,Left,Lean (170-185),3,3,51,63,56,56,45,52,45,46,65,61,57,62,57,11,8,9,7,13,750000.0,500.0,2025.0,63.45,50.05,59.95,15.399999999999999
24,276996,Rodrigo Ribeiro de Macedo,Portugal,19,181,73,Right,Normal (170-185),2,2,64,57,64,37,16,21,20,16,53,49,59,41,63,5,13,7,8,9,775000.0,2000.0,2024.0,62.6,29.05,53.60000000000001,14.25
24,277650,Martín Tejón Fauli,Spain,19,165,60,Right,Normal (170-),3,3,59,61,57,47,39,41,43,31,68,61,61,63,61,9,7,8,14,11,775000.0,3000.0,2026.0,65.25,40.550000000000004,61.20000000000001,13.550000000000002
24,277754,Mehdi Puch,Algeria,19,175,70,Right,Normal (170-185),2,3,31,56,49,44,59,60,58,63,64,54,60,59,56,14,12,13,12,10,725000.0,700.0,2027.0,54.349999999999994,58.64999999999999,58.65,15.600000000000001
24,278034,Nehemiah Fernandez,France,18,184,75,Right,Normal (170-185),2,3,34,46,39,48,57,63,61,59,56,47,54,51,52,11,12,10,9,15,725000.0,500.0,2025.0,48.050000000000004,61.1,53.300000000000004,16.8
24,246920,Kjell Dennis Collander,Sweden,21,178,70,Right,Normal (170-185),3,3,51,50,54,55,56,62,56,58,63,55,64,55,72,8,9,8,10,7,800000.0,1000.0,2026.0,60.2,59.85000000000001,61.400000000000006,13.4
24,247331,Rafał Adamski,Poland,21,195,79,Right,Lean (185+),2,3,62,62,63,29,17,15,13,13,47,44,59,34,67,12,13,6,11,10,800000.0,2000.0,2025.0,60.2,26.150000000000002,50.40000000000001,17.15
24,258522,Nelson Abbey,England,19,187,74,Left,Lean (185+),2,3,25,32,25,43,59,63,64,56,54,36,52,54,34,8,12,7,9,5,725000.0,650.0,2024.0,38.9,61.25000000000001,49.349999999999994,14.55
24,259401,Samir Lagsir,Netherlands,20,178,73,Right,Lean (170-185),3,3,56,64,46,44,52,40,49,33,58,52,66,52,52,10,11,12,12,13,800000.0,2000.0,2024.0,63.05,45.949999999999996,57.60000000000001,15.900000000000002
24,259739,Dylan José Perera Plasencia,Spain,20,173,64,Left,Lean (170-185),3,3,57,65,52,53,46,51,57,42,63,62,62,60,54,10,7,12,15,15,800000.0,1000.0,2025.0,65.75,47.850000000000016,61.05,15.150000000000002
24,260880,Jack Cooper-Love,Sweden,21,177,72,Right,Lean (170-185),2,3,63,62,65,40,20,45,39,22,59,52,63,52,55,10,6,14,13,12,800000.0,900.0,2023.0,64.65,35.8,56.300000000000004,15.350000000000001
24,261892,Denis Franchi,Italy,20,189,81,Right,Lean (185+),1,2,9,44,11,8,13,15,12,13,28,27,20,23,30,62,60,59,59,65,700000.0,4000.0,2025.0,20.950000000000003,21.2,27.250000000000004,60.55
24,262170,Freddie Draper,England,18,189,84,Right,Normal (185+),2,3,60,66,61,47,30,38,22,27,52,51,62,39,62,10,10,12,15,14,775000.0,900.0,2024.0,63.85,41.4,53.800000000000004,18.65
24,262289,Benjamin Craig Old,New Zealand,20,173,69,Left,Lean (170-185),3,2,51,52,54,54,36,52,42,44,61,60,61,56,72,10,9,9,6,5,800000.0,700.0,2024.0,61.95,48.150000000000006,60.65,13.1
24,262962,Anosike Ementa,Denmark,21,202,85,Right,Normal (185+),2,3,60,65,56,30,23,21,19,20,58,49,63,51,57,13,7,11,15,10,800000.0,2000.0,2026.0,62.050000000000004,34.45,56.14999999999999,17.6
24,264871,Kayne Bonnevie,France,21,191,76,Left,Normal (185+),1,3,6,44,7,12,5,10,13,9,17,36,15,25,20,62,57,58,59,63,700000.0,550.0,2026.0,19.45,19.1,25.400000000000002,59.35000000000001
24,265822,Ezequiel Herrera,Argentina,20,180,76,Right,Lean (170-185),2,2,35,49,56,56,63,58,58,60,47,52,56,44,60,10,6,8,6,7,750000.0,2000.0,2024.0,53.45000000000001,59.75000000000001,52.300000000000004,13.5
24,266244,Luka Stankovski,North Macedonia,20,190,76,Right,Lean (185+),2,3,53,58,63,61,57,43,45,41,67,61,74,64,55,15,6,9,7,8,775000.0,2000.0,2026.0,67.4,49.85000000000001,64.30000000000001,14.4
24,266684,Emeka Oduah,Germany,21,192,77,Right,Lean (185+),3,3,58,56,58,58,24,24,22,26,56,48,62,38,60,9,9,7,12,6,800000.0,2000.0,2025.0,63.05,33.050000000000004,53.95,14.45
24,267468,Junior Alexander Noguera Machuca,Paraguay,21,179,70,Left,Lean (170-185),3,3,55,61,47,60,18,28,27,24,60,49,61,43,50,8,5,10,8,7,800000.0,500.0,2028.0,64.25,28.7,54.75,11.100000000000001
24,267637,Loup Diwan Gueho,France,19,187,82,Right,Normal (185+),2,3,28,34,32,41,58,61,60,57,59,49,55,50,43,6,13,11,12,15,725000.0,550.0,2026.0,42.650000000000006,60.300000000000004,52.15,16.599999999999998
24,267694,Halvor Rødølen Opsahl,Norway,20,188,80,Right,Normal (185+),2,3,22,35,26,30,61,63,61,60,54,30,54,46,56,10,6,12,5,7,750000.0,600.0,2024.0,35.9,60.900000000000006,47.75,13.450000000000001
24,268263,David García Hidalgo,Spain,19,183,77,Right,Normal (170-185),2,3,49,62,55,50,47,62,58,54,68,54,63,67,61,7,13,14,15,11,775000.0,1000.0,2024.0,62.35,56.24999999999999,62.05000000000001,16.5
24,270354,Joe-Loïc Affamah,France,21,175,70,Right,Normal (170-185),2,2,66,65,59,43,26,28,26,17,57,54,58,37,46,7,9,10,7,6,800000.0,3000.0,2025.0,64.7,31.45,51.45000000000001,13.600000000000001
24,270452,Daniel Adamczyk,Germany,20,188,85,Right,Normal (185+),1,3,9,46,7,14,8,14,12,12,21,33,16,22,35,66,59,61,58,67,700000.0,1000.0,2025.0,20.950000000000003,20.4,25.349999999999998,61.80000000000001
24,271475,Nicolò Bertola,Italy,20,192,86,Right,Normal (185+),2,2,29,47,32,34,60,66,62,60,40,35,39,28,62,15,10,14,10,5,750000.0,550.0,2025.0,39.050000000000004,63.25000000000001,41.3,16.950000000000003
24,271970,Diego González,Argentina,20,183,74,Right,Normal (170-185),1,3,10,42,9,16,23,22,21,23,32,35,25,30,35,65,58,56,57,65,700000.0,1000.0,2024.0,24.85,28.5,32.849999999999994,60.7
24,272783,Arthur Atta,France,20,189,77,Right,Lean (185+),3,3,46,60,64,44,53,60,56,56,63,61,61,59,63,8,13,12,14,13,800000.0,2000.0,2026.0,60.849999999999994,58.85,61.35,17.3
24,273907,Kevin Isaías Silva,Argentina,20,185,79,Right,Lean (185+),2,2,24,43,30,32,58,65,68,59,37,31,41,40,65,8,12,11,14,14,750000.0,2000.0,2025.0,36.3,62.900000000000006,41.15,18.200000000000003
24,276793,Ignacio Pacheco,Chile,19,175,69,Left,Normal (170-185),2,3,27,44,57,33,53,59,58,56,63,53,56,62,73,7,6,12,8,5,725000.0,500.0,2024.0,48.4,57.0,60.050000000000004,11.450000000000001
24,277050,Jose María Saldaña Baeza,Spain,22,184,72,Left,Lean (170-185),1,3,6,42,6,10,6,12,13,12,21,30,12,24,22,69,56,56,54,64,700000.0,1000.0,2024.0,18.150000000000002,17.900000000000002,24.500000000000004,59.35
24,242358,Rijad Sadiku,Bosnia and Herzegovina,23,187,82,Right,Normal (185+),2,3,27,45,23,30,59,61,60,56,59,39,56,55,54,12,9,9,15,8,675000.0,1000.0,2025.0,41.849999999999994,61.349999999999994,51.949999999999996,17.05
24,243167,Jack Vale,Wales,22,183,70,Right,Normal (170-185),3,4,65,57,61,37,32,15,20,21,56,44,63,48,63,8,7,11,13,14,750000.0,7000.0,2024.0,62.15,31.4,54.7,16.25
24,251024,Ismet Lushaku,Kosovo,22,177,78,Right,Normal (170-185),2,3,45,44,60,47,55,50,42,56,65,62,64,62,67,8,14,12,7,10,725000.0,650.0,2025.0,58.400000000000006,51.1,62.8,13.450000000000001
24,251272,Fábio André Tavares Desidério,Portugal,22,180,70,Right,Lean (170-185),3,2,67,60,62,37,32,19,20,19,54,51,57,40,66,9,9,5,12,5,750000.0,7000.0,2025.0,64.25,30.650000000000006,54.4,13.35
24,251992,Ibrahima Cissé,Mali,22,196,90,Right,Normal (185+),2,3,30,35,30,41,54,65,61,57,55,30,48,51,51,13,12,15,8,10,700000.0,2000.0,2026.0,39.75000000000001,60.3,48.5,17.55
24,255266,Obed Nkambadio,France,20,190,86,Right,Normal (185+),1,2,8,44,5,13,6,10,14,11,28,39,16,25,20,63,58,58,57,64,625000.0,700.0,2027.0,20.200000000000003,17.1,28.000000000000004,59.0
24,256860,Jesper Tolinsson,Sweden,20,190,83,Right,Normal (185+),2,2,26,30,22,20,61,64,55,60,63,33,62,52,52,9,11,8,11,8,675000.0,900.0,2027.0,37.099999999999994,61.3,51.900000000000006,15.500000000000002
24,257104,Kieron Bowie,Scotland,20,187,84,Left,Normal (185+),2,3,62,60,61,53,34,26,21,31,54,53,61,48,66,12,7,7,8,13,725000.0,9000.0,2024.0,64.94999999999999,40.25,56.30000000000001,16.5
24,259039,Bode Hidalgo,United States,21,183,75,Left,Normal (170-185),3,4,47,44,48,46,60,60,52,62,48,44,60,34,66,14,10,10,11,9,700000.0,1000.0,2023.0,55.05,57.95,52.5,16.15
24,259660,Franchesco Flores,Peru,22,170,65,Right,Lean (170-),3,3,61,65,42,39,38,37,41,21,63,68,61,61,58,13,14,6,10,6,725000.0,500.0,2023.0,65.5,34.8,60.400000000000006,13.15
24,260977,Faisal Al Ghamdi,Saudi Arabia,21,183,77,Right,Lean (170-185),2,4,50,51,54,50,55,65,62,59,63,56,65,61,70,12,13,8,9,12,725000.0,5000.0,2028.0,59.6,62.800000000000004,62.5,15.850000000000001
24,261251,David Santisteban García,Spain,22,178,82,Right,Normal (170-185),2,3,65,62,61,35,14,16,22,15,58,42,64,42,49,8,9,14,11,7,750000.0,4000.0,2024.0,64.5,23.000000000000004,53.45000000000001,13.25
24,261484,Adrien Louveau,France,23,189,86,Left,Normal (185+),2,2,32,46,31,45,58,68,64,59,58,39,55,53,34,11,5,13,15,8,675000.0,900.0,2025.0,44.35,61.85,49.15,15.200000000000001
24,262141,Alexandro Calut,Belgium,20,180,68,Left,Lean (170-185),2,3,22,41,32,54,51,57,59,54,59,44,57,55,71,13,8,11,10,12,675000.0,2000.0,2024.0,45.4,54.95,56.099999999999994,15.55
24,262917,Maximilian Dietz,United States,21,189,74,Right,Lean (185+),2,3,19,38,28,29,59,66,61,59,46,34,45,42,44,11,10,6,14,6,700000.0,1000.0,2025.0,34.8,61.6,43.050000000000004,15.350000000000001
24,263016,Yanis Guermouche,Algeria,22,192,83,Right,Lean (185+),2,3,67,60,59,38,15,21,14,19,58,54,59,39,47,8,13,14,9,8,750000.0,4000.0,2024.0,64.45,28.65,53.85000000000001,16.05
24,263077,Louis Breunig,Germany,19,188,77,Left,Lean (185+),2,4,22,29,30,47,64,64,60,59,62,44,47,52,60,5,9,9,8,5,675000.0,1000.0,2024.0,39.45,60.8,51.4,12.950000000000001
24,263402,Théo De Percin,France,22,185,81,Right,Normal (185+),1,3,9,47,4,11,5,11,14,11,29,30,16,22,27,65,62,63,60,62,650000.0,950.0,2024.0,20.35,19.1,25.45,61.74999999999999
24,263655,Roggerio Nyakossi,Switzerland,19,194,91,Right,Normal (185+),2,3,22,37,24,36,57,62,60,56,45,46,49,42,64,15,13,12,5,8,650000.0,3000.0,2026.0,37.9,62.4,48.349999999999994,17.4
24,263874,Mladen Cvjetinovic,Germany,19,189,75,Left,Normal (185+),2,3,17,44,28,35,60,62,59,59,48,32,56,45,63,5,14,11,13,6,650000.0,850.0,2025.0,36.45,61.849999999999994,47.150000000000006,14.900000000000002
24,264269,Aaron Donnelly,Northern Ireland,20,178,72,Left,Lean (170-185),2,2,30,66,42,55,61,64,60,58,62,39,61,57,70,5,14,6,5,10,675000.0,6000.0,2024.0,54.6,60.050000000000004,57.49999999999999,13.9
24,264335,Daniel Samek,Czech Republic,19,184,80,Right,Normal (170-185),2,4,64,64,52,67,49,56,48,55,71,61,65,70,65,12,12,14,6,9,675000.0,1000.0,2027.0,70.10000000000001,54.2,65.9,15.4
24,266481,Rodrigo Antonio Cisterna Arancibia,Chile,21,173,67,Right,Normal (170-185),3,3,50,43,58,41,39,48,37,46,66,63,63,61,66,7,7,12,11,13,725000.0,1000.0,2024.0,59.35000000000001,42.8,62.75,12.200000000000001
24,266607,José Gabriel Arbio Rabelo,Uruguay,20,187,82,Right,Normal (185+),1,1,9,48,5,10,7,13,12,11,19,24,19,27,22,62,66,64,50,60,625000.0,500.0,2023.0,20.1,17.65,24.9,59.300000000000004
24,267458,Yomar Rene Rocha Rodriguez,Bolivia,20,178,65,Right,Lean (170-185),3,3,40,45,52,58,57,49,53,62,63,44,55,61,60,9,7,6,8,11,675000.0,500.0,2024.0,53.65,55.9,57.050000000000004,13.450000000000001
24,267735,Alexander Sebastián Sosa,Argentina,22,186,86,Right,Lean (185+),3,3,63,61,65,38,17,19,18,12,45,54,56,34,55,7,9,8,11,11,750000.0,3000.0,2023.0,64.1,26.6,50.70000000000001,15.000000000000002
24,267762,Ji Han Lee,Korea Republic,20,178,73,Left,Lean (170-185),2,3,61,55,59,57,32,33,29,36,59,53,60,53,51,9,12,8,11,12,725000.0,700.0,2024.0,63.60000000000001,36.7,55.900000000000006,14.500000000000002
24,270905,Mohammed Gadafi Fuseini,Ghana,21,169,60,Right,Lean (170-),3,3,63,63,57,54,20,21,18,24,54,52,63,48,48,12,9,7,8,5,750000.0,2000.0,2026.0,66.15,27.75,55.150000000000006,13.3
24,271118,Noah Naujoks,Netherlands,21,183,75,Right,Normal (170-185),3,3,63,57,66,47,51,56,60,54,62,57,64,60,81,11,9,15,10,12,725000.0,1000.0,2025.0,63.550000000000004,56.9,62.550000000000004,16.55
24,271317,Rafael Tavares Gomes Fernandes,Portugal,21,191,82,Right,Normal (185+),2,3,32,42,35,40,58,68,65,55,60,32,40,61,56,9,9,7,6,14,700000.0,950.0,2025.0,41.5,60.45,49.45,15.149999999999999
24,271455,Víctor Sebastián Quintana Herrera,Paraguay,20,172,64,Left,Normal (170-185),2,3,57,56,57,51,52,59,55,56,64,59,61,61,67,5,7,13,10,15,725000.0,500.0,2023.0,63.5,55.75,61.6,14.150000000000002
24,271533,Bjørn Martin Kristensen,Norway,21,183,70,Left,Lean (170-185),3,5,62,60,62,39,22,24,22,25,54,46,63,39,64,8,6,9,15,10,750000.0,750.0,2025.0,63.449999999999996,33.75,53.550000000000004,15.55
24,272458,Ángel Troncho Beltrán,Spain,20,180,75,Left,Normal (170-185),3,4,58,68,56,62,23,34,33,24,62,52,67,50,54,8,8,8,8,9,725000.0,1000.0,2025.0,66.60000000000001,33.85,56.699999999999996,13.0
24,273030,Gianfranco Cabrera,Argentina,21,170,60,Right,Lean (170-),3,3,51,62,49,52,29,36,39,25,51,54,72,49,52,14,11,9,15,7,725000.0,2000.0,2024.0,63.8,34.9,56.75,14.950000000000003
24,273776,Moses Iwenbuke Otuali Omohe,Nigeria,20,186,78,Right,Lean (185+),3,3,64,56,60,36,20,21,19,22,57,44,54,32,60,10,11,12,12,15,725000.0,850.0,2025.0,60.5,29.700000000000003,51.800000000000004,17.5
24,273896,Felix Jostyn Mina Caicedo,Ecuador,21,190,86,Right,Normal (185+),1,2,8,47,9,11,10,14,16,14,17,35,17,24,26,62,61,62,49,63,650000.0,500.0,2026.0,21.45,21.200000000000003,26.500000000000004,59.05000000000001
24,273984,Eduardo David Bores Díaz,Venezuela,20,185,77,Right,Lean (185+),1,2,15,45,18,21,18,21,23,17,34,33,24,30,35,63,61,60,61,63,625000.0,500.0,2023.0,27.1,25.8,31.700000000000003,60.900000000000006
24,274132,Juan Pablo Goicochea Del Carpio,Peru,18,185,80,Right,Lean (185+),2,2,62,66,64,42,16,18,17,15,57,45,61,32,62,14,10,14,10,9,700000.0,500.0,2023.0,64.65,28.799999999999997,52.650000000000006,17.0
24,274642,Alex Valdés,Chile,20,177,76,Right,Normal (170-185),3,3,63,58,63,53,24,34,29,21,62,53,65,52,43,11,12,11,13,10,725000.0,1000.0,2028.0,65.25,32.1,56.15,15.399999999999999
24,275167,Jeremías Pérez Tica,Argentina,20,169,76,Right,Normal (170-),2,3,66,65,60,57,22,13,17,19,53,51,61,44,54,9,9,5,7,9,725000.0,2000.0,2025.0,66.75,27.4,53.15,13.899999999999999
24,275622,Diego Hormigo Iturralde,Spain,20,182,75,Left,Normal (170-185),3,3,28,20,42,60,61,64,61,65,52,38,44,45,57,6,9,15,13,7,675000.0,3000.0,2025.0,38.95,60.550000000000004,47.75,14.15
24,276173,Finn van Breemen,Netherlands,20,193,83,Left,Lean (185+),2,2,32,40,30,27,63,58,56,60,58,33,54,55,73,6,15,14,6,12,675000.0,2000.0,2027.0,40.75,61.10000000000001,52.900000000000006,15.8
24,276349,Tiago André Rajão Machado,Portugal,19,185,82,Left,Normal (185+),2,2,63,61,54,41,23,18,21,20,52,50,61,33,53,11,6,14,9,14,725000.0,2000.0,2028.0,63.5,30.700000000000006,51.35000000000001,17.2
24,276370,Amar Kvakić,Bosnia and Herzegovina,20,192,82,Right,Normal (185+),2,2,31,44,40,26,57,60,59,58,58,44,55,50,52,11,13,6,7,10,675000.0,2000.0,2024.0,44.599999999999994,60.15,51.75000000000001,15.9
24,276490,Lukas Ibertsberger,Austria,19,181,61,Left,Lean (170-185),2,3,38,61,47,60,55,61,60,53,60,54,58,58,62,12,13,6,8,11,675000.0,2000.0,2024.0,58.10000000000001,55.2,57.2,14.8
24,276692,Andrei Gheorghiță,Romania,20,182,74,Right,Lean (170-185),3,3,58,62,61,56,22,41,28,33,57,58,66,49,57,8,7,12,10,9,725000.0,1000.0,2027.0,66.44999999999999,37.300000000000004,57.650000000000006,13.5
24,277598,Soumaré El Hadji Djibril,Senegal,20,185,73,Left,Lean (185+),2,2,36,58,43,50,60,55,61,61,61,57,58,59,55,13,13,12,8,8,675000.0,2000.0,2026.0,55.349999999999994,60.400000000000006,58.9,16.349999999999998
24,277648,Mame Mor Faye,Senegal,17,182,72,Right,Normal (170-185),3,3,66,69,53,56,25,31,28,19,53,48,70,47,46,13,13,7,7,9,675000.0,550.0,2027.0,67.1,30.849999999999998,54.35000000000001,15.0
24,278009,Houssem Eddine Mrezigue,Algeria,23,185,78,Right,Normal (185+),2,2,48,55,47,46,53,58,61,58,67,61,63,69,48,11,7,12,7,13,675000.0,900.0,2025.0,58.35000000000001,57.35,60.949999999999996,15.100000000000001
24,243216,Julian Dunn-Johnson,Canada,22,191,85,Right,Normal (185+),2,3,21,37,23,20,58,59,56,56,45,33,49,40,47,13,9,7,14,6,700000.0,700.0,2023.0,34.050000000000004,61.800000000000004,43.8,16.25
24,244502,Wiktor Marek Pleśnierowicz,Poland,22,184,75,Right,Normal (170-185),2,2,24,38,23,27,62,64,57,59,52,33,42,44,54,6,11,10,7,13,700000.0,650.0,2024.0,35.05,61.70000000000001,44.0,15.250000000000002
24,246401,Fabrice Daniel Hartmann,Germany,22,178,70,Left,Lean (170-185),3,3,64,65,64,52,20,26,20,18,50,53,65,43,60,8,11,5,14,12,725000.0,7000.0,2024.0,68.15,27.85,55.25,14.500000000000002
24,246604,Charlie Kelman,United States,21,175,70,Right,Normal (170-185),3,3,65,65,56,44,22,26,24,21,53,52,60,35,71,10,9,13,8,8,750000.0,3000.0,2024.0,65.39999999999999,31.700000000000003,54.500000000000014,15.200000000000001
