Year,ID,Name,Height,Weight,Strength,Stamina,Agility,Composure
24,273856,Jakub Jędrasik,176,70,48,60,65,55.0
24,275198,Enrique José Bösl,183,79,47,28,28,27.0
24,276044,Joel Douglas Herrera Gonsalez,170,65,38,46,63,56.0
24,276352,Jonathan Hutters,188,70,62,25,34,43.0
24,276732,Maksymilian Dziuba,175,71,57,61,71,55.0
24,276827,Abdoulaye Kanté,180,75,48,56,64,44.0
24,277291,Lucas Kiewitt,178,70,57,57,62,49.0
24,277556,Patrick Gamble,190,81,76,50,45,54.0
24,277669,Tom Hülsmann,205,89,65,18,38,26.0
24,278047,Zach Booth,175,70,49,51,67,57.0
24,278056,Batuhan Yavuz,177,68,50,59,64,39.0
24,278062,Milan de Haan,180,70,50,55,62,56.0
24,278072,Ali Yeşilyurt,192,75,68,65,63,47.0
24,278109,Romaric Etonde,178,68,57,54,82,56.0
24,264113,Jack Wells-Morrison,180,73,63,56,56,48.0
24,269946,Robert Kwasigroch,189,73,53,24,26,22.0
24,270679,Ollie O'Neill,185,73,44,58,63,52.0
24,270845,Miguel Changa Chaiwa,179,73,68,71,73,50.0
24,271181,Denis Mirel Benga,175,60,49,52,77,42.0
24,271614,Jordi Ortega Lluch,182,75,56,60,59,55.0
24,274527,Leon Grgic,189,78,61,57,65,48.0
24,274890,Gabriel Alberto Monjes Bordones,179,67,50,60,62,61.0
24,276065,Jakub Rozwadowski,182,73,52,67,78,42.0
24,276697,Yann Sturm,177,62,49,58,81,58.0
24,276701,Simone D'Uffizi,175,70,47,65,70,57.0
24,277239,Adrián Suárez Ortega,185,74,50,29,38,41.0
24,277825,Jorge Benito de Valle,182,76,43,22,37,32.0
24,259351,Matthew Wright,180,76,59,55,62,49.0
24,260978,Johannes Schenk,191,85,57,21,25,23.0
24,262322,Nahuel Noll,188,75,49,27,40,32.0
24,263092,Paul Schermer,186,76,53,18,24,31.0
24,263684,Ethan Ingram,180,70,49,63,64,42.0
24,264202,Marco Rus,179,69,39,51,57,60.0
24,265781,Hugo Marius Gilbert Vogel,177,74,46,54,70,57.0
24,268615,Davis Bautista,178,75,65,62,55,57.0
24,270515,Paul Lehmann,190,83,77,55,47,49.0
24,270683,Idris Odutayo,189,79,65,61,49,50.0
24,271075,Nathaniel Adjei,186,77,70,52,51,41.0
24,271154,David Sala,180,73,56,33,55,46.0
24,274731,Yannic Stein,190,90,50,24,36,43.0
24,274961,Yadegar Rostami,181,75,55,61,52,46.0
24,275021,Moctar Diop,193,88,82,40,64,55.0
24,275227,Antonio Dumitru,180,70,46,65,74,46.0
24,275516,Tony Strata,177,70,50,57,49,38.0
24,275703,Tobias Lauritsen,172,70,57,62,68,55.0
24,276425,Luís Hemir Silva Semedo,192,80,78,62,58,51.0
24,276625,Cristian Mihai,175,72,60,73,59,53.0
24,276833,Ronald José Rodríguez,178,75,56,61,58,50.0
24,277184,Jonah Husseck,188,78,68,57,61,44.0
24,277576,Gudmundur Nökkvason,178,72,53,68,65,52.0
24,277604,Albin Krasniqi,180,70,48,45,73,43.0
24,277959,Dimitri Colau,183,80,66,48,49,56.0
24,244583,Maxime Kali Wenssens,191,87,64,16,34,28.0
24,248182,Hannes Sveijer,187,84,47,22,37,25.0
24,253227,Ethan Walker,175,72,44,64,75,44.0
24,256923,Dixon Andrés Contreras Salvo,180,75,42,21,30,18.0
24,258790,Georgios Theocharis,189,95,71,17,32,24.0
24,259469,Jonathan Risbjerg Ægidius,185,71,40,39,32,34.0
24,260494,Min Seok Kim,180,72,59,55,78,48.0
24,260793,Hee Seung Kim,184,81,66,67,59,50.0
24,263060,Zackery Farnsworth,185,75,65,57,50,45.0
24,263950,Oliver Hammond,179,71,58,65,66,40.0
24,265682,Adam Ingi Benediktsson,196,89,51,19,43,33.0
24,266417,Damian van der Haar,183,76,67,63,40,44.0
24,269795,Martin Delavallée,185,75,52,20,51,40.0
24,270450,Yacine El Amri,180,74,54,47,68,53.0
24,270552,Maurice Dehler,191,89,41,29,33,35.0
24,271413,Daniel González García,177,71,49,58,72,61.0
24,271467,Hilmir Rafn Mikaelsson,189,82,76,50,46,60.0
24,271963,Pedro Borges Goncalves,185,76,66,68,68,46.0
24,274896,Gerardo José Padrón Colmenares,169,56,28,50,60,58.0
24,275988,Kellen Fisher,180,70,49,63,73,38.0
24,276691,Filippo Faggi,183,72,60,55,61,51.0
24,276988,Alaa Bellaarouch,188,75,58,29,37,40.0
24,250804,Joe Walsh,185,78,53,40,64,50.0
24,256189,Benjamín Ignacio Rojas Ferrera,179,80,78,54,38,42.0
24,259309,Delano Vianello,181,70,60,52,46,57.0
24,259507,Robert Apter,175,68,34,53,56,50.0
24,262213,Gabriel Haider,187,78,66,56,62,42.0
24,262558,Anders Dahl,176,65,43,59,59,51.0
24,264065,Alessandro Lopane,170,75,50,66,80,57.0
24,264581,Jayden Fevrier,175,71,81,53,77,55.0
24,267941,Daniel Kanu,181,74,58,64,57,48.0
24,270398,Luca Kjerrumgaard,196,84,73,44,40,58.0
24,270924,Vittorio Alberto Agostinelli,183,74,57,58,50,49.0
24,271209,Patrick Leal,183,77,51,52,57,54.0
24,271618,James McManus,175,68,60,62,53,57.0
24,272577,Orue Enrique Chacín Villegas,183,84,34,24,40,29.0
24,273570,David Udogu,182,75,59,53,48,39.0
24,273602,Andrea Giorgini,190,80,67,55,46,41.0
24,273619,Michael Mellon,185,77,67,59,61,51.0
24,274404,Benn Ward,185,77,68,59,46,48.0
24,275377,Pablo Antonio Pinto Ramírez,177,63,53,54,64,38.0
24,275702,Darius Oroian,178,68,43,58,72,39.0
24,275879,Matéo Loubatières,175,63,35,43,68,57.0
24,276066,Dominik Marczuk,177,74,53,72,62,49.0
24,277306,Arnau Casas Arcas,191,78,65,64,66,55.0
24,277518,何小珂,176,70,48,50,53,53.0
24,277552,Tyler Bindon,188,84,73,60,59,45.0
24,253403,Raphael Borges Rodrigues,176,70,67,56,74,50.0
24,259357,Mohammed Al Oufi,176,79,65,72,71,45.0
24,259990,Gabriel Wallentin,189,80,68,60,47,45.0
24,261217,Ángel Ramón Sánchez Chávez,194,81,59,33,33,40.0
24,261507,José Gabriel González Malavé,191,77,77,74,47,38.0
24,262627,Justin Forst,180,70,59,66,69,50.0
24,262945,Maksym Kucheriavyi,165,65,30,53,82,50.0
24,263182,Ziyad Al Johani,178,61,56,59,55,55.0
24,263840,William Jarvis,177,65,51,56,69,51.0
24,265987,Luca Bendel,182,81,60,32,44,56.0
24,269117,Hayrullah Erkip,176,68,45,49,50,46.0
24,269687,Juan José Giménez Delgado,170,75,42,64,75,45.0
24,269691,Joe Taylor,182,78,66,57,69,59.0
24,269693,Hubert Szulc,189,80,54,49,63,54.0
24,270135,Gabriele Onesti,182,78,34,34,75,55.0
24,270279,David Jaunegg,189,78,70,45,60,52.0
24,270380,Jaden Warner,191,79,68,54,65,44.0
24,270396,Devin Sür,179,67,58,53,70,46.0
24,270405,Steven Warnock,170,63,36,54,79,48.0
24,270551,Yegor Matsenko,188,81,70,54,40,39.0
24,272324,Jake Girdwood-Reich,180,75,66,65,57,54.0
24,272442,Santiago Andrés Natera Maradey,175,62,44,65,59,57.0
24,272567,Namory Noel Cisse,188,75,58,59,66,45.0
24,272708,Panashe Madanha,185,78,66,38,61,52.0
24,274549,Talha Sarıarslan,175,68,44,54,50,46.0
24,276134,Hannes Heilmair,188,77,52,20,38,35.0
24,276313,Eren Öztürk,165,63,32,48,78,55.0
24,276424,Giovanny Sequera,175,75,55,66,59,55.0
24,276897,Ricardo Gonçalves,174,70,47,44,82,57.0
24,277281,Robert Kampa,188,75,41,27,27,39.0
24,277678,Güvenç Usta,180,71,50,40,51,48.0
24,277800,Tidyane Diagouraga,180,75,47,51,54,43.0
24,277845,Johan Meyer,192,68,72,59,43,44.0
24,257138,Blondy Nna Noukeu,184,76,47,19,32,30.0
24,257546,Fredrik Carson Pedersen,171,72,55,61,67,52.0
24,260102,Przemysław Maj,175,65,44,58,70,46.0
24,261570,Benjamín Rodrigo Osses Miranda,175,72,48,52,70,49.0
24,263186,Herman Sjögrell,179,75,55,56,70,57.0
24,263856,Florian Hoxha,177,71,57,59,57,44.0
24,264821,Ziad El Sheiwi,180,77,54,32,67,54.0
24,266842,Nathan Broome,188,86,48,32,42,26.0
24,268583,Filip Marschall,195,87,59,17,25,38.0
24,269792,William Wilson,170,75,55,62,79,50.0
24,270382,Oskar Wójcik,191,78,63,62,50,42.0
24,271704,Vladislav Blănuță,190,76,68,50,46,54.0
24,272562,Jed Drew,180,75,59,66,74,49.0
24,273587,Dominic Sadi,174,65,54,43,75,50.0
24,275006,Modou Faal,191,85,74,58,47,46.0
24,276890,Camil Jebara,180,75,55,70,67,47.0
24,276933,Nathan Buayi-Kiala,177,75,57,57,59,49.0
24,276972,Sam Schutti,180,70,58,64,65,44.0
24,277532,Maleace Asamoah,183,79,64,62,70,55.0
24,277664,Espen van Ee,179,68,56,52,64,47.0
24,253681,马辅渔,182,72,57,55,74,54.0
24,258516,Will Greenidge,182,83,73,58,60,40.0
24,258748,Chigozier Caleb Chukwuemeka,190,70,71,64,69,52.0
24,259250,Ben McCormack,180,62,52,63,73,60.0
24,259843,Jun Soo Byeon,190,85,77,60,62,40.0
24,260844,Yunus Bahadır,180,70,49,53,67,56.0
24,261929,何龙海,171,63,55,45,78,52.0
24,263650,Harry Wood,178,78,58,57,68,56.0
24,264117,Marcel Oakley,175,70,47,56,65,42.0
24,264651,Juan David Carabalí Bravo,180,70,60,75,69,43.0
24,267771,Evan Caffrey,178,74,62,66,70,58.0
24,269324,Luis Gustavo Guillén Jiménez,195,87,69,35,38,28.0
24,270410,Madou Touré,189,74,63,47,52,47.0
24,271940,Martial Godo,169,61,33,49,75,48.0
24,273954,Maxime Sainte,176,67,63,63,73,48.0
24,274190,José Alaín Niño de Guzmán Montero,173,64,39,50,64,55.0
24,274398,Dylan van Wageningen,189,72,59,66,54,38.0
24,275362,Sada Diallo,188,75,68,71,65,45.0
24,275422,Chiel Olde Keizer,180,73,67,72,64,56.0
24,275715,Mirco Mazzeo,191,92,74,21,21,24.0
24,277012,Mateusz Chmarek,186,78,68,68,64,57.0
24,277666,Mehmet Yüksel,180,71,44,52,67,52.0
24,242182,Hyun Woo Kim,183,74,59,49,63,51.0
24,244275,Adam Wilson,179,70,38,47,72,60.0
24,247259,Luke Ivanovic,189,80,62,53,81,49.0
24,247626,Dheeraj Singh Moirangthem,180,70,55,40,26,35.0
24,251590,Lewis Paul Jimmy Richards,182,72,72,58,58,53.0
24,252051,Joo-Yeop Kim,180,76,57,66,58,47.0
24,256324,Jarrod Carluccio,178,72,57,66,77,51.0
24,256935,Ethan Christopher Dobbelaere,175,64,40,64,74,52.0
24,261164,Adrian Durrer,188,81,76,64,41,45.0
24,263535,Walter Martínez Tauda,176,71,58,55,64,50.0
24,263963,Oludare Olufunwa,189,75,68,64,53,47.0
24,264400,Franco Schädlich,176,73,61,60,72,47.0
24,266375,Ousseni Bouda,180,79,60,47,70,52.0
24,267472,Oisin Smyth,181,72,65,53,72,56.0
24,270003,Nils De Mol,183,84,66,26,26,36.0
24,270829,Maximilian Sellinger,179,73,53,59,67,40.0
24,270932,Jesper Merbom-Adolfsson,182,78,66,61,47,43.0
24,271971,Aaron Gurd,179,78,67,64,48,46.0
24,272866,Charles Auguste,178,72,59,63,56,47.0
24,273125,Théo Borne,191,74,42,20,33,21.0
24,274970,Emeka Somto Eneli,175,70,55,69,65,44.0
24,275002,Roland Escobar,185,79,73,57,51,50.0
24,275032,Novak Mićović,190,77,57,20,27,31.0
24,275252,Stephen Afrifa,178,68,52,57,52,46.0
24,275354,Nicolas Alavoine,184,76,60,24,36,22.0
24,275561,Eid Al Muwallad,172,70,60,66,59,53.0
24,276051,Cristian Shiba,183,72,64,54,56,45.0
24,276310,Ali Loune,180,80,63,54,60,44.0
24,276357,Kacper Przybyłko,190,82,70,50,59,42.0
24,276654,Leon Cuk,188,75,46,24,23,22.0
24,276671,Luc Thomas Elsner,186,77,60,56,52,53.0
24,276898,Grzegorz Glapka,182,76,58,59,62,44.0
24,277798,Antonio Pina Paya,180,78,40,38,61,27.0
24,277998,Alex Sposito,193,88,69,17,26,31.0
24,278015,Oscar Forsmo Kapskarmo,190,81,72,52,50,52.0
24,242961,Stephen Winston Duke-McKenna,170,65,32,48,81,53.0
24,251522,Joe Hilton,195,83,70,26,36,35.0
24,252332,张威,186,74,70,56,57,43.0
24,253185,Ahmed Ali Al Muhaimeed,179,68,72,62,49,49.0
24,253505,Rahul Kannoly Praveen,167,64,37,58,80,42.0
24,257683,徐越,173,64,44,52,77,52.0
24,261190,Mohammed Bassam Alhurayji,176,68,67,71,78,57.0
24,264062,Louis Zabala,175,75,68,67,75,55.0
24,267966,Ayrton Cristhian Paz Terán,173,70,57,54,56,45.0
24,269320,Nils Kaiser,178,75,61,70,75,57.0
24,270963,Matthew Nocita,203,93,81,56,40,44.0
24,271390,Luis Andrés Zeballos Barriento,171,80,54,66,62,47.0
24,271559,Brooklyn Genesini,180,70,47,62,70,44.0
24,274295,Robert Filip,180,75,65,70,54,41.0
24,274385,Mujeeb Murana,188,84,80,55,48,39.0
24,276428,Gavin Didzilatis,188,80,61,24,28,35.0
24,277503,Clément Akpa,183,68,55,64,55,55.0
24,277624,Mads Borchers,188,75,71,58,64,63.0
24,277719,Ander Madariaga Susaeta,180,75,55,41,54,68.0
24,277771,Stian Kristiansen,186,78,67,58,40,48.0
24,241638,Ben Worman,172,67,44,65,84,54.0
24,243274,İlker Karakaş,187,88,73,55,54,58.0
24,252415,Reece McAlear,185,75,57,65,63,53.0
24,252888,Taylor Ryan Charters,183,75,69,62,60,42.0
24,259266,Saud Saad Zidan,167,66,61,70,74,56.0
24,259300,Andrew Quinn,188,76,63,58,35,41.0
24,261128,Gi Hyeok Lee,184,72,70,72,63,41.0
24,265562,Harrison Minturn,188,79,76,60,44,48.0
24,265829,Evan Weir,185,82,56,50,65,54.0
24,266438,Niko Koulis,187,80,70,55,49,45.0
24,269317,Sascha Voelcke,180,76,57,55,63,40.0
24,269682,Ali Abdulqader Makki,179,75,73,69,49,42.0
24,271053,Anthony Markanich,185,75,59,57,46,40.0
24,274748,Eduardo José Giménez Sarmiento,180,76,55,26,43,37.0
24,276182,Florian Schmid,186,78,66,62,55,53.0
24,276427,Corentin Michel,187,78,39,21,31,33.0
24,278118,Stan Berkani,178,65,46,40,61,49.0
24,238191,Charlie Daniel Brown,183,78,70,54,53,52.0
24,244004,D'Mani Mellor,187,81,60,68,72,55.0
24,244929,James Stanley Daly,178,70,50,49,77,50.0
24,245043,周俊辰,172,69,54,59,82,52.0
24,251586,叶利江·什那尔,178,78,68,67,79,51.0
24,252357,Callum Dolan,181,68,46,63,74,62.0
24,253169,Jeong-Ho Kim,185,77,52,29,22,34.0
24,258122,Axel Sjöberg,177,70,51,59,68,50.0
24,258532,Conor Carty,184,73,56,58,57,54.0
24,259472,Darragh Nugent,183,72,63,65,52,56.0
24,261896,姚旭臣,173,67,54,56,70,42.0
24,262288,Abdulrahman Saeed Al Harthi,170,63,49,55,71,51.0
24,267854,Tor Erik Valderhaug Larsen,191,86,64,31,36,37.0
24,274832,Mats Viken,187,84,62,18,35,27.0
24,228998,Dario Nicola Marzino,184,80,64,44,33,43.0
24,239561,Lukas Browning-Lagerfeldt,183,79,67,63,62,53.0
24,240322,Harry William Brockbank,180,73,71,68,61,46.0
24,242173,Johan Brannefalk,179,75,57,71,70,61.0
24,245048,李申圆,180,69,55,58,70,39.0
24,246795,Yousef Saad Al Harbi,170,65,60,55,60,49.0
24,248251,Hitesh Sharma,173,65,54,76,79,47.0
24,259988,Malte Påhlsson,182,80,45,23,32,32.0
24,268525,Jojea Kwizera,175,58,32,36,83,51.0
24,270455,Jasper Pattenden,167,73,54,63,88,55.0
24,271282,Kağan Miray Bağış,178,70,58,65,68,54.0
24,275464,Hendrik Mittelstädt,184,80,76,61,47,40.0
24,276594,Noah Cadiou,191,84,59,59,59,45.0
24,277198,Mendy Mamadou,185,74,60,55,55,50.0
24,277230,立川 嶺,178,72,64,67,72,58.0
24,233525,Vinit Rai Chamling,182,74,69,81,51,48.0
24,241583,John Ross Wilson,182,76,59,62,55,47.0
24,242682,Karl O’Sullivan,175,70,45,57,83,45.0
24,245169,Jerry Lalrinzuala,167,70,67,70,71,44.0
24,255836,Malek Saad Al-Abdulmonam,185,77,62,40,70,43.0
24,233681,刘世博,189,78,62,40,53,46.0
24,237722,Hassan Mousa Alqayd,169,56,31,44,76,41.0
24,240928,Christian Dashiell Ruhemann N'Guessan,185,79,53,69,65,50.0
24,242137,Hassan Abu Sharara,163,60,31,53,75,49.0
24,243127,John Martin,185,70,56,74,62,56.0
24,246381,Nawaf Al Habashi,183,71,47,56,58,55.0
24,263207,Miguel Muñoz Fernández,182,73,60,65,36,53.0
24,263995,Daniel Crisostomo,175,68,57,69,63,48.0
24,273550,Robert Jonathan Dean Jr,173,69,50,56,55,50.0
24,276595,Vénuste Baboula,185,80,65,55,61,51.0
24,231006,Cian Coleman,187,80,67,73,51,62.0
24,242874,杨帆,182,80,64,69,49,45.0
24,247845,김승우 金勝友,185,75,63,59,45,58.0
24,254800,Noor Al Rashidi,179,76,67,57,55,46.0
24,260881,Luke Heeney,175,73,57,60,57,55.0
24,261286,Dylan Grimes,169,67,50,54,77,59.0
24,263337,Sultan Abdulla Saeed Al Mantheri,187,84,64,24,41,34.0
24,271514,Thijs Timmermans,184,79,67,65,56,61.0
24,222601,Evan Osam,178,70,72,71,62,53.0
24,241037,Jack Roles,176,66,47,40,69,58.0
24,253035,Aibanbha Kupar Dohling,175,67,71,77,66,46.0
24,257302,Ritwik Kumar Das,178,71,59,69,74,48.0
24,275549,Abdulelah Al Khaibari,173,70,52,54,58,43.0
24,277196,Pape Ousmane Sakho,173,70,50,50,59,49.0
24,165502,Joshua Mark Lillis,183,80,68,40,52,60.0
24,176348,염기훈 廉基勋,182,80,73,40,35,72.0
24,199266,지동원 池东沅,188,81,58,35,47,60.0
24,202198,Jordan Michael Slew,191,81,71,55,66,57.0
24,208932,Abdullah Hamdan Al Shammari,186,80,57,37,36,38.0
24,208988,Hussain Abdoh Al Shae,188,72,65,36,38,56.0
24,215232,Pablo Leonel Gaitán,178,67,71,70,65,49.0
24,221028,Nicklas Mouritz Mouritsen,184,81,58,53,71,43.0
24,222175,杨一虎,177,67,63,67,74,43.0
24,223744,Stephen Paul Dooley,180,80,59,53,64,58.0
24,224630,许东,183,75,63,74,59,38.0
24,224687,曹康,185,79,70,60,56,45.0
24,225195,Abdulhadi Radan Al-Harajin,175,64,38,55,70,45.0
24,225198,Ahmad Jamal Al Hbeab,185,83,78,51,52,44.0
24,228194,Mandar Rao Dattarao Dessai,171,64,50,82,76,48.0
24,231461,Pronay Halder,180,72,75,67,57,46.0
24,231735,Abdulmohsen Fallatah,182,75,71,48,51,44.0
24,232258,宋文杰,185,74,72,62,66,50.0
24,233405,刘伟,190,83,58,61,43,44.0
24,235479,Abdulrahman Khalid Al Rio,189,78,72,52,63,53.0
24,238076,Matthew Bersano,185,81,64,25,32,38.0
24,239895,James Tyler Waite,171,63,37,69,84,59.0
24,241338,晏紫豪,178,74,58,82,72,41.0
24,248289,Nandhakumar Sekar,173,65,63,68,74,45.0
24,248310,Nikhil Poojary,178,64,58,79,67,51.0
24,258410,Sandeep Singh,175,73,73,67,69,43.0
24,262367,Jonathan Barden,180,80,72,64,69,54.0
24,266833,Saleh Mussad Al Harthi,165,57,53,59,63,51.0
24,275218,Costin Ghiocel,175,72,80,68,61,45.0
24,276276,Mihai Adăscăliței,180,80,72,62,60,56.0
24,277471,Abdelraouf Al Duqail,185,90,63,27,24,34.0
24,277956,Kablan N'Goma,172,72,52,70,70,50.0
24,271626,Emre Tezgel,182,72,47,51,56,51.0
24,272514,Taha Ayari,177,70,38,46,83,48.0
24,273693,David Ozoh,189,68,62,58,69,55.0
24,274702,Luca Lipani,187,78,63,65,52,53.0
24,276395,Filip Rózga,176,72,53,52,64,45.0
24,262814,Peder Hoel Lervik,185,80,48,27,39,39.0
24,266518,Niko Tsakiris,178,70,54,42,70,38.0
24,271265,Edvin Austbø,172,64,40,65,73,48.0
24,277589,Dominik Szala,185,78,67,51,63,37.0
24,276694,Johan Manzambi,185,72,64,60,71,55.0
24,257793,Rico Richards,178,68,45,54,62,48.0
24,264511,Adam Murphy,178,73,58,61,74,59.0
24,276567,Jalal Abdulai,186,80,66,52,52,40.0
24,276730,Mateusz Mędrala,189,86,66,35,24,24.0
24,276979,Emil Højlund,185,82,72,58,58,52.0
24,277290,Jonah Busse,190,80,60,22,30,30.0
24,277561,Samuel Amo-Ameyaw,176,68,37,42,74,49.0
24,262153,Julius Beck,178,68,55,58,52,48.0
24,264329,Vegard Solheim,181,75,58,53,73,50.0
24,264622,Alfie Pond,188,86,73,52,48,42.0
24,265179,Aske Leth Andresen,199,78,57,22,40,32.0
24,268632,Reece Welch,197,88,74,52,37,42.0
24,270878,Roméo Monticelli,180,70,59,65,67,36.0
24,271822,Jamie Miley,175,60,53,45,57,50.0
24,273882,Bernt Klaverboer,190,84,65,22,24,28.0
24,274083,Eduardo Andrés Villanueva Silva,187,76,54,20,28,22.0
24,274830,Michał Gurgul,181,70,64,68,52,39.0
24,276638,Adriano Onyegbule,184,85,73,42,76,53.0
24,277220,Mohamed Oukhattou,180,70,38,42,78,59.0
24,257299,Iwo Kaczmarski,183,73,56,67,72,49.0
24,260630,Jonny Yull,174,70,50,64,77,56.0
24,263558,Tristan Degreef,177,67,32,45,67,37.0
24,268685,Jackson Hopkins,188,74,60,64,57,50.0
24,268817,Alfie Bendle,177,77,60,62,69,46.0
24,271157,Matty Macarthur,173,73,41,63,79,51.0
24,271192,Victor Akinwale,185,60,34,50,59,55.0
24,271269,Pim Saathof,177,68,45,50,67,43.0
24,276566,Marcus Rafferty,180,78,58,70,72,50.0
24,276718,Kaden Rodney,186,67,61,50,58,53.0
24,276720,Kanayo Megwa,176,70,51,61,68,47.0
24,276733,Aleksander Nadolski,179,74,58,52,62,57.0
24,276879,Henry Obermeyer,180,72,55,55,58,38.0
24,277355,Evan Eghosa,183,69,42,48,79,49.0
24,278058,Anel Zulic,192,80,67,58,49,46.0
24,258813,Tyler Wolff,175,70,58,52,65,48.0
24,259332,Fabian Holst-Larsen,183,72,51,60,68,41.0
24,262002,Kamron Habibullah,168,68,51,32,81,58.0
24,264518,Emil Özkan,178,68,52,50,78,55.0
24,266761,Max Woltman,178,74,48,52,65,49.0
24,271645,Timothy Noor Ouma,183,75,62,64,60,40.0
24,271802,Emil Roback,186,70,32,34,83,56.0
24,273024,Johannes Selvén,170,64,34,34,81,52.0
24,274096,Calixte Paul Ligue,180,79,68,63,65,45.0
24,274931,Alexander Aoraha,177,70,48,62,67,57.0
24,276759,Yacine Gaya,184,74,61,63,46,43.0
24,278066,Francisco Reyes Marizán,175,65,48,57,52,36.0
24,263616,Jeroen Krupa,183,71,49,59,67,47.0
24,274993,Marco Wörner,184,70,59,51,63,55.0
24,275327,Lovro Štubljar,191,86,55,29,24,36.0
24,275332,Asbjørn Bøndergaard,184,68,69,60,56,50.0
24,276341,Elion Haxhosaj,178,70,55,59,67,37.0
24,277036,Archange Mondouo,185,76,62,52,65,61.0
24,277657,Kai Andrews,179,67,45,54,53,43.0
24,277701,Jordi Altena,180,68,51,58,58,51.0
24,278022,Chisom Afoka,180,76,52,57,72,54.0
24,278027,Steven Bala,176,66,42,46,72,57.0
24,256046,George Ionuț Dragomir,179,68,39,51,71,45.0
24,259290,Seedy Muhammed Ali Jagne,184,76,65,59,69,46.0
24,261109,Hazazi Sulaiman Yahya,170,68,72,64,57,37.0
24,263315,Lasse Schulz,198,84,63,15,22,29.0
24,265407,Mohammed Hamad Al Qahtani,168,61,46,58,86,50.0
24,267947,Jong Mu Han,179,70,45,65,58,50.0
24,269088,Alan Herminio Núñez Duarte,176,65,47,55,62,40.0
24,270994,Pascal Fallmann,180,67,50,60,71,48.0
24,271079,Max Ejdum,176,68,55,55,73,56.0
24,271650,Théo Magnin,171,65,32,61,72,46.0
24,274037,Oliver Pettersson,188,78,70,62,52,44.0
24,274263,Pablo Luján,171,72,49,58,65,41.0
24,274568,Jaaso Jantunen,196,75,60,19,21,28.0
24,274975,Oluwasegun Samuel Otusanya,186,83,72,50,66,52.0
24,275258,Arif Boşluk,184,75,54,53,65,46.0
24,275482,Byani Mpata Lama,178,78,55,54,52,44.0
24,276165,Niklas Niehoff,187,78,60,55,68,52.0
24,276607,Malwin Zok,195,89,72,20,35,38.0
24,276931,Justin Obikwu,193,69,77,59,57,51.0
24,277595,Baye Ablaye Mbaye,186,78,72,52,56,47.0
24,254293,Cian Tyler,203,89,63,20,25,23.0
24,257670,Mateusz Dudek,186,78,52,24,24,23.0
24,257984,Valentin Ioan Borcea,186,74,61,62,65,45.0
24,258888,David Robson,192,80,51,16,32,32.0
24,259719,Carmine Soel Chiappetta,175,71,43,50,76,47.0
24,261105,Byung Kwan Jeon,178,72,54,63,77,48.0
24,263004,Luis Vásquez,167,60,31,57,63,45.0
24,263827,Leandro José Zbinden,187,83,59,17,21,28.0
24,264068,Ethan Cox,182,74,43,23,37,23.0
24,264111,Tobias Haahr Jakobsen,188,78,45,26,40,36.0
24,264545,Juan José Rubiano Falla,177,75,55,60,69,54.0
24,269128,杜月徵,185,75,63,53,67,55.0
24,269351,Oscar Solnørdal,175,72,53,59,61,58.0
24,269793,Leny Remo Meyer,182,73,53,62,58,49.0
24,272344,Junior Armando Mendes,186,75,59,55,66,55.0
24,272529,Mustapha Isah Ubandoma,175,65,32,35,86,58.0
24,272712,Elliot Stroud,180,75,55,66,71,36.0
24,272729,Leo Frigell Jansson,183,74,60,58,65,42.0
24,274088,Jannik Graf,180,78,60,38,60,49.0
24,274363,Javier Guerra,178,70,52,64,59,40.0
24,274474,David Okagbue,184,81,72,60,47,44.0
24,275056,Saidou Alioum Moubarak,174,75,72,50,62,58.0
24,275071,Emre Gökay,181,72,47,41,73,45.0
24,275625,Michael Parker,192,91,76,64,62,57.0
24,276009,Mischa Eberhard,173,70,42,55,64,49.0
24,276311,Santiago Castaneda,188,75,54,58,60,49.0
24,276353,Marian Kirsch,196,80,74,29,31,39.0
24,276783,Tim Kloss,190,79,62,65,41,49.0
24,276910,Kian Taylor,173,66,52,56,69,51.0
24,277325,Josh Seary,180,69,55,56,65,48.0
24,277609,Nathaniel Ford,185,82,55,31,33,42.0
24,277857,Joël van der Wilt,187,78,48,22,38,33.0
24,258351,Isaac Boehmer,188,84,62,28,27,39.0
24,259468,Nouri El Harmazi,175,70,47,62,62,42.0
24,260703,Hassan Al Ali,172,73,59,55,58,49.0
24,261054,Yoon Gu Kang,176,68,58,55,63,63.0
24,262791,Sven Jansen,192,78,51,21,22,33.0
24,263329,Tom Nixon,182,83,61,54,57,38.0
24,263679,Arquimides Ordoñez,188,73,60,48,57,50.0
24,264458,Abdullah Matuq Saeed,175,70,72,56,65,47.0
24,266821,Jack Ellis,183,77,69,68,63,43.0
24,268405,Joseph Forde,178,70,59,62,72,48.0
24,273548,Peter Stroud,177,66,49,48,79,48.0
24,273947,Elvis Lindkvist,183,75,63,52,60,61.0
24,275284,Luca Böggemann,195,80,63,26,39,36.0
24,275744,Paul Perlaza,170,60,49,63,63,42.0
24,276658,Martim Costa Marques,173,67,32,52,74,52.0
24,277245,Stijn Bultman,185,75,69,52,57,56.0
24,277791,Zakaria Mugeese,178,74,60,55,67,49.0
24,251423,George Shelvey,188,77,60,23,37,43.0
24,253398,Marius Amundsen Ulla,192,82,50,27,24,24.0
24,255777,Marcel Wszołek,181,71,60,59,57,47.0
